model_year,brand,model,type,miles_per_gallon,premium_version,msrp,collection_car
2014,Tesla,Model 3 Base,Sedan,120.0,0,35000.0,0
2015,Lexus,LX 470 Base,SUV,15.0,1,83900.0,0
2015,Mercedes-Benz,E-Class E 450 4MATIC,Sedan,24.0,1,62000.0,0
2015,Lexus,LS 430 Base,Sedan,19.0,0,65000.0,0
2011,Mazda,Mazda3 s Sport,Hatchback,28.0,0,20500.0,0
2020,Lexus,RC 350 F Sport,Coupe,21.0,1,43900.0,0
2023,Nissan,Leaf SL,Hatchback,112.0,0,36300.0,0
2022,Dodge,Challenger SRT 392,Coupe,15.0,1,50995.0,0
2007,Audi,RS 7 4.0T quattro,Sedan,20.0,1,100000.0,0
2012,Ford,Thunderbird Premium,Convertible,22.0,1,50000.0,1
2023,Audi,R8 5.2 quattro Spyder,Convertible,16.0,1,208000.0,1
2018,Toyota,Supra A91-MT Edition,Coupe,24.0,1,62000.0,1
1995,Mercedes-Benz,E-Class D 2.5 Turbo,Sedan,30.0,0,35000.0,1
2023,Lexus,RX 350 RX 350,SUV,24.0,0,45000.0,0
2011,INFINITI,Q50 3.0t Red Sport 400,Sedan,20.0,1,60000.0,0
1994,Chevrolet,Caprice Classic Base,Sedan,20.0,0,23995.0,0
2021,Kia,Niro EV EX,SUV,112.0,0,39000.0,0
2009,Mazda,MazdaSpeed3 Grand Touring,Hatchback,20.0,1,26340.0,0
2010,Lexus,GS 350 Base,Sedan,19.0,0,46000.0,0
2012,Land,Rover Defender X-Dynamic SE,SUV,14.0,0,38000.0,1
2018,Porsche,Boxster GTS,Convertible,22.0,1,81700.0,0
2002,Ford,F-250 XL Crew Cab Super Duty,Pickup,10.0,0,25000.0,0
2009,Nissan,Z Proto Spec,Coupe,18.0,1,38500.0,0
2004,BMW,Z4 2.5i,Convertible,20.0,0,30900.0,0
2007,Hyundai,Sonata GLS,Sedan,24.0,0,18000.0,0
2004,Acura,Integra LS,Sedan,26.0,0,22000.0,0
2011,GMC,Yukon SLE,SUV,16.0,0,39000.0,0
2014,Honda,CR-V EX,SUV,25.0,0,25000.0,0
2019,Land,Rover Defender V8,SUV,15.0,1,65000.0,0
2009,Cadillac,DTS Luxury II,Sedan,17.0,1,55820.0,0
2005,Jaguar,XJ6 Vanden Plas,Sedan,18.0,1,70000.0,1
2023,Chevrolet,Silverado 2500 WT,Pickup,15.0,0,39200.0,0
2019,Lexus,IS-F Base,Sedan,22.0,1,62000.0,0
2009,Acura,TSX Base,Sedan,20.0,0,29500.0,0
2001,Audi,A4 2.0T Premium Plus quattro,Sedan,26.0,1,28000.0,0
2023,Volkswagen,Arteon 2.0T SE,Sedan,27.0,0,38500.0,0
2013,Ford,Expedition Max XLT,SUV,14.0,0,49050.0,0
2000,Ford,Mustang Premium,Coupe,20.0,1,22000.0,0
2015,Maserati,MC20 Base,Coupe,22.0,1,210000.0,1
2016,Scion,tC Anniversary Edition,Coupe,23.0,0,24500.0,1
2010,Mitsubishi,Lancer Evolution IX,Sedan,20.0,0,35000.0,1
2012,Toyota,Camry Hybrid XLE,Sedan,39.0,1,27900.0,0
2004,Nissan,Maxima GLE,Sedan,20.0,0,32000.0,0
2013,Mercedes-Benz,E-Class E 550 4MATIC,Sedan,18.0,1,59300.0,0
2015,RAM,1500 Limited,Pickup,20.0,1,50000.0,0
2017,INFINITI,G35 Sport,Sedan,20.0,1,35000.0,0
2015,Aston,Martin DB7 Vantage Volante,Convertible,15.0,1,250000.0,1
2015,Mercedes-Benz,AMG GT 53 Base,Coupe,17.0,1,134000.0,0
2018,BMW,X1 xDrive 28i,SUV,23.0,1,35000.0,0
2013,Chevrolet,Suburban Z71,SUV,15.0,1,45000.0,0
2008,Dodge,Ram 2500 Laramie Quad Cab,Pickup,14.0,1,40000.0,0
2010,Land,Rover Range Rover Evoque Base,SUV,20.0,0,30000.0,0
2010,Ford,F-250 Limited,Pickup,15.0,1,50000.0,0
2014,Kia,EV6 GT-Line,SUV,,0,,0
2015,BMW,i3 Base,Hatchback,124.0,0,43500.0,0
2017,Honda,Fit Sport,Hatchback,33.0,0,19500.0,0
2016,Acura,TL Type S,Sedan,20.0,1,41000.0,0
2014,Cadillac,CT 200h Premium,Sedan,43.0,1,31795.0,0
2015,Mercedes-Benz,C-Class C300 4MATIC,Sedan,28.0,0,37000.0,0
2017,Audi,Q8 3.0T Prestige,SUV,22.0,1,65800.0,0
2008,Ford,Excursion Limited Ultimate,SUV,12.0,1,67480.0,1
2005,Ford,Mustang V6,Coupe,20.0,0,20000.0,0
2016,Jaguar,XF 3.0 Portfolio,Sedan,26.0,1,60970.0,0
2022,Chevrolet,Silverado 1500 W/T,Pickup,20.0,0,30000.0,0
2003,Nissan,Frontier SV,Pickup,21.0,0,20000.0,0
2016,Volkswagen,Tiguan 2.0T SEL Premium R-Line,SUV,20.0,1,35995.0,0
2015,Toyota,Camry Hybrid LE,Sedan,40.0,0,26900.0,0
2012,Acura,ZDX Base,SUV,22.0,0,49900.0,0
2006,Ford,F-150 Lariat,Pickup,16.0,1,32500.0,0
2010,Genesis,G70 2.0T,Sedan,20.0,0,30000.0,0
2011,Cadillac,Escalade Premium Luxury Platinum,SUV,15.0,1,75890.0,0
2023,Volkswagen,Passat 2.0T R-Line,Sedan,24.0,0,27995.0,0
2018,Chevrolet,Corolla S Plus,Sedan,30.0,0,22000.0,0
2008,Dodge,Charger SE,Sedan,18.0,0,22000.0,0
2017,Mercedes-Benz,GL-Class GL 450,SUV,18.0,1,60000.0,0
2005,Ford,F-250 XL SuperCab H/D,Pickup,14.0,0,25000.0,0
2006,Mercedes-Benz,S-Class S 63 AMG,Sedan,18.0,1,130000.0,1
2005,Mazda,Montero Limited,SUV,16.0,0,30000.0,0
2015,Pontiac,Solstice GXP,Convertible,20.0,1,31000.0,0
2005,Honda,S2000 CR,Convertible,20.0,1,35000.0,1
2011,Bentley,Continental GT GT Speed,Coupe,12.0,1,250000.0,1
2005,Acura,NSX Base,Coupe,20.0,0,90000.0,1
2012,Ford,F-250 XLT SuperCab Super Duty,Pickup,13.0,0,32000.0,0
2003,Audi,TT Roadster quattro,Convertible,25.0,1,34000.0,0
2019,Toyota,Prius v Three,Hatchback,41.0,0,30500.0,0
2011,Subaru,BRZ Limited,Coupe,28.0,1,30000.0,0
2008,Land,Rover Range Rover 3.0L Supercharged HSE,SUV,14.0,1,85500.0,0
1998,Mitsubishi,Lancer Sportback ES,Hatchback,24.0,0,17499.0,0
2014,Audi,SL-Class SL 550,Convertible,20.0,1,100000.0,0
2022,Nissan,350Z Enthusiast,Coupe,20.0,0,30000.0,0
2015,Acura,TLX Type S w/Performance Tire,Sedan,20.0,1,45000.0,0
2013,Chevrolet,Cruze LS,Sedan,22.0,0,18400.0,0
2004,Volvo,Camry Solara SLE V6,Coupe,20.0,0,25000.0,0
2012,Toyota,Camry XLE,Sedan,25.0,0,30000.0,0
2005,Mercedes-Benz,Lucerne CXL,Sedan,18.0,1,34000.0,0
2009,Ford,F-150 Lariat,Pickup,14.0,1,36000.0,0
2020,Toyota,RAV4 Hybrid XLE,SUV,40.0,0,30000.0,0
2017,Porsche,911 Carrera 4S Cabriolet,Convertible,22.0,1,116000.0,1
2002,Tesla,Model S 70D,Sedan,0.0,1,75000.0,0
2007,GMC,Sierra 2500 Base,Pickup,16.0,0,29000.0,0
2014,Mercedes-Benz,AMG GT 53 Base,Coupe,20.0,1,130000.0,1
2016,Audi,A5 Sportback S line Premium Plus,Sedan,24.0,1,51100.0,0
2022,Mazda,Mazda3 s Grand Touring,Sedan,26.0,1,29000.0,0
2017,Chevrolet,Silverado 2500 WT,Pickup,17.0,0,33900.0,0
2023,Aston,Martin V8 Vantage Base,Coupe,18.0,1,139000.0,1
2015,Hummer,H3 Base,SUV,14.0,0,30000.0,0
2005,Porsche,Cayenne Turbo GT,SUV,14.0,1,90000.0,1
2010,Ford,Ranger XLT SuperCab,Pickup,20.0,0,30000.0,0
2012,Toyota,Corolla iM Base,Hatchback,28.0,0,18000.0,0
2014,INFINITI,QX30 Premium,SUV,30.0,1,35000.0,0
2019,Saab,9-3 SE,Sedan,25.0,0,30000.0,0
2009,Toyota,GR86 Base,Coupe,30.0,0,25000.0,0
2007,Porsche,Cayenne E-Hybrid S,SUV,20.0,1,80000.0,0
2014,Jeep,Compass Trailhawk,SUV,21.0,0,23000.0,0
2004,Aston,Martin DB7 Vantage Volante,Convertible,15.0,1,168400.0,1
2022,Toyota,Gladiator Freedom,Pickup,22.0,0,47600.0,0
2019,Genesis,GLS 450 Base 4MATIC,SUV,19.0,1,95000.0,0
2011,Jeep,Palisade Calligraphy,SUV,20.0,1,37000.0,0
2021,Genesis,G90 5.0 Ultimate,Sedan,15.0,1,75000.0,0
2012,Kia,Optima S,Sedan,28.0,0,22000.0,0
2019,Audi,A-Class A 220 4MATIC,Sedan,29.0,1,35000.0,0
2012,Audi,Q5 3.0T Premium Plus,SUV,20.0,1,46000.0,0
2011,INFINITI,M56 Base,Sedan,16.0,0,60500.0,0
2011,Dodge,Challenger SXT,Coupe,18.0,0,24995.0,0
2002,Cadillac,DeVille Base,Sedan,18.0,0,49000.0,0
2018,Hyundai,Accent SEL,Sedan,28.0,0,18800.0,0
2008,Lotus,S4 Base,Coupe,23.0,0,65000.0,1
2006,Nissan,Montero Limited,SUV,16.0,0,35000.0,0
2024,Acura,TLX Base,Sedan,24.0,0,38800.0,0
2013,Chrysler,Town & Country LX,Minivan,17.0,0,29500.0,0
2019,Subaru,Impreza WRX Premium,Sedan,21.0,1,32995.0,0
2003,Subaru,Impreza WRX Sti,Sedan,20.0,1,32000.0,1
2020,Hyundai,Model X Long Range,SUV,0.0,0,0.0,0
2019,Cadillac,CTS-V Base,Sedan,14.0,1,87795.0,1
2013,Lexus,CT 200h Base,Hatchback,43.0,0,31900.0,0
2020,Audi,911 GT3,Coupe,15.0,1,150000.0,1
2023,Bugatti,Veyron 16.4 Grand Sport,Convertible,8.0,1,2500000.0,1
2001,Acura,TL 3.2,Sedan,20.0,0,29000.0,0
2007,GMC,Acadia SLT-1,SUV,18.0,0,34665.0,0
2018,Land,Rover Defender 110 SE,SUV,17.0,0,55000.0,1
2022,Audi,Q4 e-tron Sportback Premium,SUV,96.0,1,49900.0,0
2011,Audi,TT RS Base,Coupe,20.0,1,65000.0,1
2017,Buick,Impala 1LT,Sedan,22.0,0,29700.0,0
2005,Lincoln,Corsair Standard,SUV,20.0,0,30000.0,0
2015,Mercedes-Benz,Maybach S 580 4MATIC,Sedan,18.0,1,200000.0,1
2016,Acura,MDX Technology,SUV,21.0,0,50000.0,0
2004,Volkswagen,Eclipse Spyder GT,Convertible,20.0,0,30000.0,0
2021,Lexus,Q50 Hybrid Premium,Sedan,26.0,1,42600.0,0
2018,Lincoln,MKZ Hybrid Base,Sedan,41.0,0,35800.0,0
2015,Dodge,Challenger SRT8 392,Coupe,16.0,1,45000.0,1
2005,Mercedes-Benz,E-Class E55 AMG,Sedan,16.0,1,90000.0,1
2007,Chevrolet,Avalanche LTZ,Pickup,15.0,1,42000.0,0
2003,Ford,Transit Connect XLT,Minivan,24.0,0,19500.0,0
2023,Porsche,911 Carrera C4S,Coupe,20.0,1,124000.0,1
2013,Ford,Explorer Sport,SUV,20.0,1,41500.0,0
2009,Hyundai,Accent GL,Sedan,26.0,0,14500.0,0
1994,Dodge,Ram 2500 Laramie Quad Cab,Pickup,12.0,0,25000.0,0
2007,Mercedes-Benz,Hardtop Cooper S,Convertible,30.0,0,30000.0,0
2023,Toyota,Tacoma Base,Pickup,20.0,0,30000.0,0
2017,Toyota,Corolla CE,Sedan,30.0,0,18500.0,0
2008,Lamborghini,Aventador LP750-4 Superveloce,Coupe,10.0,1,500000.0,1
2008,Acura,CC Sport,Sedan,20.0,0,25000.0,0
2006,Jeep,Wrangler Rubicon Hard Rock,SUV,15.0,1,26000.0,0
2003,Ford,Explorer XLT,SUV,16.0,0,29895.0,0
2020,Toyota,4Runner TRD Sport,SUV,17.0,0,40795.0,0
2007,Chevrolet,Commander Sport,SUV,18.0,0,27995.0,0
2010,Dodge,Ram 3500 Quad Cab DRW,Pickup,0.0,0,0.0,0
2020,Honda,Crosstour EX-L,SUV,26.0,1,33000.0,0
2011,GMC,Suburban 2500 LS,SUV,10.0,0,48590.0,0
2013,Nissan,Sentra SR,Sedan,30.0,0,19500.0,0
1999,Dodge,Dakota Sport,Pickup,15.0,0,23500.0,0
2013,Chevrolet,Colorado Z85,Pickup,20.0,0,28000.0,0
2016,Ford,Shelby GT500 Base,Coupe,15.0,1,55640.0,1
2022,Ford,Panamera Platinum Edition,Sedan,20.0,1,90000.0,0
2007,Chevrolet,Ranger Sport SuperCab,Pickup,20.0,0,22000.0,0
2012,GMC,Yukon XL Denali,SUV,14.0,1,70000.0,0
2017,Toyota,Highlander Hybrid XLE,SUV,29.0,1,45750.0,0
2007,BMW,435 Gran Coupe i,Sedan,25.0,1,45000.0,0
2021,BMW,228 i,Coupe,30.0,0,35900.0,0
2010,Jeep,Dakota Big Horn/Lone Star,Pickup,16.0,0,28800.0,0
2016,Ford,Escape XLT,SUV,24.0,0,25000.0,0
2010,Chevrolet,Cruze LS,Sedan,26.0,0,16605.0,0
2023,Kia,Sorento SX,SUV,24.0,1,42000.0,0
2012,Mercedes-Benz,GLA-Class GLA 250 4MATIC,SUV,24.0,1,34000.0,0
2017,Lamborghini,Gallardo SE,Coupe,14.0,0,198000.0,1
2019,Lincoln,Corsair Standard,SUV,24.0,0,35000.0,0
2015,Porsche,911 Carrera 4 Cabriolet,Convertible,22.0,1,101000.0,1
2018,Lexus,Highlander Hybrid XLE,SUV,29.0,1,45200.0,0
2010,RAM,1500 Rebel,Pickup,15.0,0,30000.0,0
2012,Mercedes-Benz,S-Class S 65 AMG,Sedan,14.0,1,202000.0,1
2016,Hyundai,Kona EV SEL,SUV,120.0,0,37000.0,0
1993,Volkswagen,Golf R Base,Hatchback,29.0,0,15000.0,0
2020,BMW,335 i xDrive,Sedan,25.0,1,44000.0,0
2022,Jaguar,F-PACE 35t Premium,SUV,23.0,1,61000.0,0
2003,Chevrolet,Monte Carlo Supercharged SS,Coupe,19.0,1,19995.0,0
2023,Mercedes-Benz,LX 600 F SPORT,SUV,22.0,1,89795.0,0
2006,Jaguar,XKR Base,Coupe,18.0,0,83500.0,1
1998,Porsche,911 Carrera 4S Cabriolet,Convertible,22.0,1,81500.0,1
2015,Jeep,Grand Cherokee WK Laredo X,SUV,21.0,0,32000.0,0
2021,Land,Rover Discovery Sport HSE,SUV,20.0,1,42995.0,0
2007,Toyota,4Runner TRD Pro,SUV,18.0,1,30000.0,0
2011,Porsche,Cayenne Turbo S,SUV,14.0,1,159800.0,0
2016,Chevrolet,Silverado 1500 Limited High Country,Pickup,20.0,1,55000.0,0
2010,Lexus,RC F Base,Coupe,16.0,0,65000.0,1
2011,Land,Navigator Base,SUV,14.0,0,60265.0,0
2005,Dodge,Charger R/T,Sedan,17.0,1,29995.0,0
2018,Volkswagen,Tiguan 2.0T SE,SUV,23.0,0,26545.0,0
2007,Rolls-Royce,Phantom Drophead Coupe Drophead,Convertible,12.0,1,407000.0,1
2009,Audi,RSX Type S,Coupe,20.0,0,27000.0,0
2009,Nissan,Maxima SL,Sedan,20.0,1,33500.0,0
2014,BMW,i3 Base,Hatchback,124.0,0,42000.0,0
2023,Lexus,LS 500 F Sport,Sedan,22.0,1,200000.0,0
2015,Mercedes-Benz,AMG GT 63 S 4-Door,Sedan,21.0,1,162900.0,0
2015,Toyota,Corolla iM Base,Hatchback,30.0,0,19900.0,0
2010,Mercedes-Benz,SL-Class SL 63 AMG,Convertible,16.0,1,149000.0,1
2004,BMW,335 i,Sedan,20.0,0,34000.0,0
2021,Lexus,RX 350 Crafted Line F Sport,SUV,21.0,1,48700.0,0
2007,Mercedes-Benz,CLS-Class CLS 400 4MATIC,Sedan,22.0,1,62000.0,0
2006,Ford,F-150 XLT,Pickup,16.0,0,24000.0,0
2020,Porsche,Panamera 4,Sedan,20.0,1,87000.0,0
2012,Genesis,G35 Base,Sedan,20.0,0,34000.0,0
2014,MINI,Cooper Base,Hatchback,32.0,0,21000.0,0
2010,Chevrolet,Suburban 2500 LS,SUV,10.0,0,40000.0,0
2004,Porsche,Panamera Turbo,Sedan,15.0,1,130000.0,1
2008,RAM,1500 Tradesman/Express,Pickup,15.0,0,25000.0,0
2020,Audi,A6 3.0T Premium Plus,Sedan,22.0,1,61000.0,0
2007,RAM,2500 SLT,Pickup,16.0,0,30000.0,0
2005,Porsche,Camry Solara SE,Coupe,20.0,0,25000.0,0
2019,Chrysler,Pacifica Launch Edition,Minivan,19.0,1,56995.0,0
2005,Jeep,Cherokee X,SUV,20.0,0,25000.0,0
2014,Mazda,CX-9 Touring,SUV,20.0,0,29780.0,0
2021,Land,Rover Range Rover P525 HSE SWB,SUV,19.0,1,102000.0,1
2021,Cadillac,Explorer XLT,SUV,20.0,0,40000.0,0
2007,Toyota,Tacoma SR,Pickup,20.0,0,20000.0,0
2001,Porsche,911 Turbo Cabriolet,Convertible,18.0,1,130000.0,1
2018,BMW,911 R,Coupe,20.0,1,150000.0,1
2008,Audi,RSX Type S,Sedan,20.0,1,24995.0,0
2016,Toyota,Tundra Hybrid TRD Pro,Pickup,19.0,1,49000.0,0
2019,Lexus,LS 460 Base,Sedan,17.0,0,74900.0,0
2016,Kia,Sportage S,SUV,23.0,0,24300.0,0
2022,Mercedes-Benz,AMG C AMG C 63 S,Sedan,20.0,1,80000.0,1
2017,Lexus,RC 350 F Sport,Coupe,22.0,1,43950.0,0
2012,INFINITI,Q50 Hybrid Sport,Sedan,29.0,1,46000.0,0
2014,Nissan,Quest SL,Minivan,20.0,0,40000.0,0
2016,Lincoln,MKZ Hybrid Base,Sedan,41.0,0,34990.0,0
2005,Toyota,Corolla CE,Sedan,32.0,0,15000.0,0
2022,Mercedes-Benz,M3 Competition xDrive,Sedan,20.0,1,70000.0,0
2015,Ford,Civic LX,Sedan,30.0,0,20000.0,0
2016,BMW,570S Base,Sedan,20.0,1,150000.0,0
2011,Honda,Ridgeline Black Edition,Pickup,15.0,1,36000.0,0
2003,GMC,Terrain SLT-1,SUV,20.0,0,25000.0,0
2021,Toyota,Camry XLE,Sedan,28.0,1,32745.0,0
2010,Dodge,Avenger SE,Sedan,20.0,0,21500.0,0
2019,Mercedes-Benz,M550 i xDrive,Sedan,20.0,1,70000.0,0
2013,Ford,Bronco Base,SUV,15.0,0,28000.0,0
2022,Ford,C-Max Energi SE,Hatchback,40.0,0,33800.0,0
2011,Pontiac,G8 GT,Sedan,17.0,1,29900.0,0
2008,Mercedes-Benz,C-Class C280 4MATIC,Sedan,20.0,0,31800.0,0
2014,Jaguar,XF Premium,Sedan,28.0,1,62000.0,0
2012,Ford,F-150 Lariat SuperCrew,Pickup,15.0,1,38900.0,0
2021,INFINITI,Q50 3.0T Premium,Sedan,20.0,1,41900.0,0
2011,Acura,MDX w/Technology Package,SUV,20.0,1,48500.0,0
2012,Audi,A3 2.0 TDI Premium Plus,Hatchback,30.0,1,32000.0,0
2011,Land,Rover Range Rover Evoque Pure,SUV,28.0,0,41700.0,0
2002,Chevrolet,Silverado 2500 WT,Pickup,15.0,0,24000.0,0
2015,Tesla,Model S Performance,Sedan,94.0,1,105000.0,0
2018,Ford,F-PACE SVR,SUV,18.0,1,86000.0,0
2001,Porsche,Boxster S,Convertible,20.0,0,57500.0,1
2021,Chrysler,Pacifica Hybrid Touring L,Minivan,30.0,0,43000.0,0
2012,Cadillac,Escalade Base,SUV,14.0,0,65890.0,0
2004,Ford,Escape SE,SUV,20.0,0,21995.0,0
2012,Audi,TT 3.2 Cabriolet quattro,Convertible,20.0,0,40500.0,0
2006,Mercedes-Benz,M3 Base,SUV,18.0,0,60000.0,0
2023,Volkswagen,Atlas Cross Sport 3.6L V6 SEL Premium,SUV,20.0,1,48000.0,0
2018,Chevrolet,1500 SLT,Pickup,20.0,1,45000.0,0
2014,Volkswagen,Jetta SportWagen SE,Hatchback,30.0,0,24000.0,0
2015,Porsche,Camaro 2SS,Coupe,20.0,1,40000.0,0
2016,Maserati,Quattroporte S GranLusso,Sedan,19.0,1,115000.0,0
2015,Toyota,i8 Base,Sedan,30.0,1,150000.0,0
2008,Toyota,4Runner SR5 Premium,SUV,17.0,1,35000.0,0
2011,Buick,Regal Turbo - Premium 1,Sedan,20.0,1,30700.0,0
2005,Mitsubishi,Eclipse GS,Coupe,24.0,0,19500.0,0
2017,Toyota,Tundra 1794,Pickup,13.0,1,50000.0,0
2021,Mercedes-Benz,M240 i,Sedan,30.0,0,45000.0,0
2017,MINI,Cooper S Clubman Base,Hatchback,25.0,0,32000.0,0
1999,Hummer,H3 Base,SUV,15.0,0,30000.0,0
2017,Scion,FR-S Monogram,Coupe,26.0,1,29995.0,0
2020,Porsche,Cayman GTS,Coupe,20.0,1,83500.0,1
2016,Buick,Enclave 1XL,SUV,18.0,0,40000.0,0
2020,Chrysler,300M Base,Sedan,20.0,0,30000.0,0
2007,Jaguar,XJ8 L,Sedan,18.0,0,70000.0,0
2002,Subaru,Forester 2.5 XT,SUV,23.0,0,26500.0,0
2015,Chevrolet,Malibu Premier,Sedan,25.0,1,30500.0,0
2018,Porsche,330 i xDrive,Sedan,26.0,0,46000.0,0
2021,Tesla,Model X P100D,SUV,90.0,1,114990.0,1
2013,Cadillac,Suburban 1500 LTZ,SUV,21.0,1,64645.0,0
2006,Toyota,4Runner TRD Sport,SUV,17.0,0,31350.0,0
2014,Mercedes-Benz,C-Class C 250 Sport,Sedan,27.0,0,38600.0,0
2011,Volkswagen,Passat 2.5 SE,Sedan,20.0,0,25000.0,0
1996,Mazda,MX-5 Miata Sport,Convertible,26.0,0,19500.0,1
1993,Toyota,Tacoma SR5,Pickup,18.0,0,15000.0,1
2019,Mercedes-Benz,A6 55 Prestige,Sedan,25.0,1,55000.0,0
2010,Ford,Ranger XLT,Pickup,20.0,0,22765.0,0
2017,Chevrolet,Blazer 1LT,SUV,22.0,0,32300.0,0
2019,Mazda,Mazda6 Carbon Edition,Sedan,28.0,0,35000.0,0
2015,Mercedes-Benz,AMG GT Base,Coupe,16.0,1,129900.0,1
2005,GMC,Trailblazer SS,SUV,12.0,1,33700.0,0
2021,Saturn,Sky Red Line,Convertible,24.0,1,30000.0,1
2019,Maserati,Levante S,SUV,15.0,1,83800.0,0
2018,BMW,528 i,Sedan,24.0,1,52000.0,0
2018,Jeep,Wrangler Rubicon Hard Rock,SUV,20.0,1,46000.0,1
2008,Chevrolet,Corvette Stingray w/1LT,Convertible,16.0,1,55000.0,0
2019,Chrysler,Town & Country Touring,Minivan,17.0,0,32000.0,0
2005,Toyota,4Runner SR5 Premium,SUV,17.0,1,30500.0,0
2010,Lamborghini,Gallardo LP560-4,Coupe,15.0,1,198000.0,1
2018,McLaren,911 Turbo S,Convertible,15.0,1,207000.0,1
2017,Kia,Sportage S,SUV,22.0,0,24000.0,0
2016,Hyundai,Sonata GLS,Sedan,32.0,0,22500.0,0
2007,Mercedes-Benz,SL-Class SL400,Convertible,18.0,1,100000.0,0
1996,Jaguar,XJ8 L,Sedan,20.0,1,60000.0,1
2009,Lincoln,MKC Base,SUV,20.0,0,33000.0,0
2023,Audi,Q8 55 Premium,SUV,18.0,1,85900.0,0
2007,Audi,TT Roadster quattro,Convertible,24.0,1,39700.0,0
2020,BMW,ALPINA B7 xDrive,Sedan,22.0,1,142000.0,0
2011,BMW,M550 i xDrive,Sedan,16.0,1,67500.0,0
2011,Subaru,Crosstrek 2.0i Limited,SUV,26.0,0,22800.0,0
2009,Nissan,Armada SV,SUV,13.0,0,40500.0,0
2004,BMW,Z4 3.0si,Convertible,19.0,1,43800.0,0
2023,Toyota,GR86 Base,Coupe,23.0,0,28990.0,0
2011,Kia,Sorento LX V6,SUV,20.0,0,24000.0,0
2015,Volkswagen,Golf Alltrack TSI SE,Hatchback,25.0,0,25000.0,0
2011,Honda,Accord Crosstour EX-L,SUV,20.0,1,30000.0,0
2002,Ford,Dakota SLT Quad Cab,Pickup,15.0,1,27000.0,0
2004,Dodge,Ram 2500 SLT Quad Cab,Pickup,15.0,0,32000.0,0
2003,Ford,Dakota Sport,Pickup,15.0,0,22000.0,0
2022,Ford,Kona EV SEL,SUV,120.0,0,34900.0,0
2004,Audi,S4 Base,Sedan,18.0,0,46900.0,0
2007,Toyota,Matrix XRS,Hatchback,28.0,1,21800.0,0
2012,Honda,Civic Si Base,Sedan,28.0,0,22800.0,0
2011,Subaru,Outback Touring XT,SUV,25.0,1,30995.0,0
2002,Acura,MDX Touring,SUV,20.0,1,42000.0,0
2020,BMW,i8 Base,Coupe,76.0,1,147500.0,1
2003,Nissan,Pickup Truck XE,Pickup,20.0,0,20000.0,0
2019,Jaguar,Mustang GT Premium,Coupe,15.0,1,45000.0,0
2022,Porsche,Panamera 2,Sedan,23.0,1,88300.0,0
2022,Ford,911 Turbo Cabriolet,Convertible,20.0,1,215000.0,0
2021,Porsche,Boxster Base,Convertible,21.0,0,61900.0,1
2018,Tesla,Model 3 Base,Sedan,130.0,0,35000.0,0
2005,BMW,750 i xDrive,Sedan,17.0,1,82000.0,0
1999,Ford,Explorer XLT,SUV,17.0,0,30000.0,0
2015,Porsche,718 Cayman GTS,Coupe,20.0,1,79900.0,0
2022,Porsche,Cayman S,Coupe,20.0,1,70000.0,0
2019,Ford,Bronco,SUV,20.0,0,30000.0,0
2006,Mercedes-Benz,S-Class S 560 4MATIC,Sedan,19.0,1,87200.0,0
2016,Mercedes-Benz,E-Class E 300,Sedan,26.0,1,55000.0,0
2001,Saab,9-3 SE,Sedan,25.0,1,28500.0,0
2012,Volkswagen,Golf R 4-Door w/DCC & Navigation,Hatchback,27.0,1,33900.0,0
2006,GMC,Yukon XL Denali,SUV,14.0,1,58000.0,0
2018,Lexus,LS 430 Base,Sedan,19.0,0,75000.0,0
2021,Audi,AMG G 63 Base,SUV,13.0,1,156450.0,1
2022,Nissan,Niro Plug-In Hybrid EX Premium,SUV,50.0,1,35000.0,0
2000,Nissan,Mirai Limited,Sedan,30.0,0,25000.0,0
2019,Ford,E250 Cargo,Minivan,16.0,0,33547.0,0
2006,Porsche,R8 Base,Coupe,18.0,0,80000.0,1
2016,Cadillac,CT5-V V-Series,Sedan,18.0,1,85990.0,0
2008,Nissan,300ZX Base,Coupe,20.0,0,30000.0,1
2017,Porsche,A6 2.0T Premium Plus,Sedan,25.0,1,60000.0,0
2012,Toyota,Highlander XLE,SUV,20.0,0,36785.0,0
2022,Chevrolet,Santa Fe SEL,SUV,25.0,0,30000.0,0
2012,Lexus,Terrain SLE,SUV,18.0,0,35000.0,0
2011,Dodge,MKZ Base,Sedan,20.0,0,35000.0,0
2016,Ford,Explorer Eddie Bauer,SUV,20.0,0,46000.0,0
2023,Chevrolet,Traverse High Country,SUV,20.0,1,53995.0,0
2010,Chevrolet,Camaro LT1,Coupe,18.0,0,24100.0,0
2022,Kia,Optima EX,Sedan,30.0,1,29000.0,0
2017,Nissan,Versa 1.6 SL,Sedan,31.0,0,17840.0,0
2009,Audi,A4 2.0T Premium Plus quattro,Sedan,24.0,1,33500.0,0
2006,Dodge,Challenger R/T,Coupe,15.0,1,30795.0,0
2003,Audi,TT 1.8T,Coupe,30.0,0,35000.0,0
2018,Toyota,Terrain SLT-1,SUV,25.0,1,32000.0,0
2010,Subaru,Impreza WRX Base,Sedan,20.0,0,27000.0,0
2022,Volvo,S80 3.2,Sedan,20.0,0,48800.0,0
2012,Mazda,CX-5 Grand Touring,SUV,26.0,1,29580.0,0
2007,Mercedes-Benz,GLK-Class GLK 350,SUV,18.0,0,36900.0,0
2001,Chevrolet,Trailblazer SS,SUV,16.0,1,30000.0,0
